transaction_id,transaction_date,drug_id,drug_name,category,quantity_dispensed,unit_price,facility_id
T135531,2022-03-30,D007,ORS Sachets,Rehydration,5,35.92,F001
T135532,2022-03-30,D007,ORS Sachets,Rehydration,4,44.25,F001
T135533,2022-03-30,D007,ORS Sachets,Rehydration,5,37.52,F001
T135534,2022-03-30,D007,ORS Sachets,Rehydration,3,23.09,F001
T135535,2022-03-30,D007,ORS Sachets,Rehydration,1,29.04,F001
T135536,2022-03-31,D007,ORS Sachets,Rehydration,5,15.21,F001
T135537,2022-03-31,D007,ORS Sachets,Rehydration,3,23.79,F001
T135538,2022-03-31,D007,ORS Sachets,Rehydration,3,28.66,F001
T135539,2022-03-31,D007,ORS Sachets,Rehydration,5,48.9,F001
T135540,2022-03-31,D007,ORS Sachets,Rehydration,5,7.03,F001
T135541,2022-03-31,D007,ORS Sachets,Rehydration,1,47.84,F001
T135542,2022-03-31,D007,ORS Sachets,Rehydration,3,34.82,F001
T135543,2022-03-31,D007,ORS Sachets,Rehydration,5,17.99,F001
T135544,2022-03-31,D007,ORS Sachets,Rehydration,5,20.39,F001
T135545,2022-03-31,D007,ORS Sachets,Rehydration,5,46.8,F001
T135546,2022-03-31,D007,ORS Sachets,Rehydration,1,25.3,F001
T135547,2022-03-31,D007,ORS Sachets,Rehydration,2,21.87,F001
T135548,2022-03-31,D007,ORS Sachets,Rehydration,1,45.39,F001
T135549,2022-03-31,D007,ORS Sachets,Rehydration,1,31.61,F001
T135550,2022-03-31,D007,ORS Sachets,Rehydration,1,9.43,F001
T135551,2022-03-31,D007,ORS Sachets,Rehydration,4,48.17,F001
T135552,2022-03-31,D007,ORS Sachets,Rehydration,2,49.34,F001
T135553,2022-03-31,D007,ORS Sachets,Rehydration,2,32.31,F001
T135554,2022-03-31,D007,ORS Sachets,Rehydration,3,9.79,F001
T135555,2022-03-31,D007,ORS Sachets,Rehydration,5,40.49,F001
T135556,2022-03-31,D007,ORS Sachets,Rehydration,3,40.87,F001
T135557,2022-03-31,D007,ORS Sachets,Rehydration,3,22.08,F001
T135558,2022-03-31,D007,ORS Sachets,Rehydration,5,22.8,F001
T135559,2022-03-31,D007,ORS Sachets,Rehydration,1,25.2,F001
T135560,2022-03-31,D007,ORS Sachets,Rehydration,3,44.6,F001
T135561,2022-03-31,D007,ORS Sachets,Rehydration,2,28.84,F001
T135562,2022-03-31,D007,ORS Sachets,Rehydration,5,13.78,F001
T135563,2022-03-31,D007,ORS Sachets,Rehydration,5,49.9,F001
T135564,2022-03-31,D007,ORS Sachets,Rehydration,2,25.22,F001
T135565,2022-03-31,D007,ORS Sachets,Rehydration,4,27.25,F001
T135566,2022-03-31,D007,ORS Sachets,Rehydration,3,36.64,F001
T135567,2022-03-31,D007,ORS Sachets,Rehydration,1,38.93,F001
T135568,2022-04-01,D007,ORS Sachets,Rehydration,4,49.99,F001
T135569,2022-04-01,D007,ORS Sachets,Rehydration,4,8.07,F001
T135570,2022-04-01,D007,ORS Sachets,Rehydration,5,35.89,F001
T135571,2022-04-01,D007,ORS Sachets,Rehydration,2,14.55,F001
T135572,2022-04-01,D007,ORS Sachets,Rehydration,4,35.78,F001
T135573,2022-04-01,D007,ORS Sachets,Rehydration,2,17.97,F001
T135574,2022-04-01,D007,ORS Sachets,Rehydration,1,21.3,F001
T135575,2022-04-01,D007,ORS Sachets,Rehydration,3,49.12,F001
T135576,2022-04-01,D007,ORS Sachets,Rehydration,2,26.4,F001
T135577,2022-04-01,D007,ORS Sachets,Rehydration,1,32.52,F001
T135578,2022-04-01,D007,ORS Sachets,Rehydration,4,26.56,F001
T135579,2022-04-01,D007,ORS Sachets,Rehydration,1,25.12,F001
T135580,2022-04-01,D007,ORS Sachets,Rehydration,3,40.74,F001
T135581,2022-04-01,D007,ORS Sachets,Rehydration,4,37.85,F001
T135582,2022-04-01,D007,ORS Sachets,Rehydration,2,20.72,F001
T135583,2022-04-01,D007,ORS Sachets,Rehydration,5,12.93,F001
T135584,2022-04-01,D007,ORS Sachets,Rehydration,2,48.53,F001
T135585,2022-04-01,D007,ORS Sachets,Rehydration,2,16.55,F001
T135586,2022-04-01,D007,ORS Sachets,Rehydration,3,24.61,F001
T135587,2022-04-01,D007,ORS Sachets,Rehydration,3,25.64,F001
T135588,2022-04-01,D007,ORS Sachets,Rehydration,4,17.59,F001
T135589,2022-04-01,D007,ORS Sachets,Rehydration,5,32.32,F001
T135590,2022-04-01,D007,ORS Sachets,Rehydration,3,5.11,F001
T135591,2022-04-01,D007,ORS Sachets,Rehydration,5,44.05,F001
T135592,2022-04-01,D007,ORS Sachets,Rehydration,4,33.83,F001
T135593,2022-04-01,D007,ORS Sachets,Rehydration,2,24.94,F001
T135594,2022-04-01,D007,ORS Sachets,Rehydration,2,34.73,F001
T135595,2022-04-01,D007,ORS Sachets,Rehydration,1,30.56,F001
T135596,2022-04-01,D007,ORS Sachets,Rehydration,4,20.76,F001
T135597,2022-04-01,D007,ORS Sachets,Rehydration,2,35.53,F001
T135598,2022-04-01,D007,ORS Sachets,Rehydration,1,48.98,F001
T135599,2022-04-01,D007,ORS Sachets,Rehydration,4,21.79,F001
T135600,2022-04-01,D007,ORS Sachets,Rehydration,4,29.8,F001
T135601,2022-04-01,D007,ORS Sachets,Rehydration,4,21.41,F001
T135602,2022-04-01,D007,ORS Sachets,Rehydration,5,25.75,F001
T135603,2022-04-01,D007,ORS Sachets,Rehydration,1,20.83,F001
T135604,2022-04-01,D007,ORS Sachets,Rehydration,1,8.74,F001
T135605,2022-04-02,D007,ORS Sachets,Rehydration,2,37.39,F001
T135606,2022-04-02,D007,ORS Sachets,Rehydration,3,17.99,F001
T135607,2022-04-02,D007,ORS Sachets,Rehydration,2,48.9,F001
T135608,2022-04-02,D007,ORS Sachets,Rehydration,4,36.0,F001
T135609,2022-04-02,D007,ORS Sachets,Rehydration,2,41.19,F001
T135610,2022-04-02,D007,ORS Sachets,Rehydration,5,11.78,F001
T135611,2022-04-02,D007,ORS Sachets,Rehydration,1,35.35,F001
T135612,2022-04-02,D007,ORS Sachets,Rehydration,3,14.21,F001
T135613,2022-04-02,D007,ORS Sachets,Rehydration,1,22.11,F001
T135614,2022-04-02,D007,ORS Sachets,Rehydration,1,12.01,F001
T135615,2022-04-02,D007,ORS Sachets,Rehydration,5,44.63,F001
T135616,2022-04-02,D007,ORS Sachets,Rehydration,4,21.97,F001
T135617,2022-04-02,D007,ORS Sachets,Rehydration,2,39.58,F001
T135618,2022-04-02,D007,ORS Sachets,Rehydration,4,31.15,F001
T135619,2022-04-02,D007,ORS Sachets,Rehydration,3,30.67,F001
T135620,2022-04-02,D007,ORS Sachets,Rehydration,5,7.41,F001
T135621,2022-04-02,D007,ORS Sachets,Rehydration,1,49.34,F001
T135622,2022-04-02,D007,ORS Sachets,Rehydration,3,6.7,F001
T135623,2022-04-02,D007,ORS Sachets,Rehydration,5,42.77,F001
T135624,2022-04-02,D007,ORS Sachets,Rehydration,2,42.89,F001
T135625,2022-04-02,D007,ORS Sachets,Rehydration,4,37.7,F001
T135626,2022-04-02,D007,ORS Sachets,Rehydration,1,19.54,F001
T135627,2022-04-02,D007,ORS Sachets,Rehydration,4,49.84,F001
T135628,2022-04-02,D007,ORS Sachets,Rehydration,3,29.99,F001
T135629,2022-04-02,D007,ORS Sachets,Rehydration,5,40.13,F001
T135630,2022-04-02,D007,ORS Sachets,Rehydration,4,27.27,F001
T135631,2022-04-02,D007,ORS Sachets,Rehydration,4,46.8,F001
T135632,2022-04-02,D007,ORS Sachets,Rehydration,2,33.89,F001
T135633,2022-04-02,D007,ORS Sachets,Rehydration,2,35.77,F001
T135634,2022-04-02,D007,ORS Sachets,Rehydration,4,40.62,F001
T135635,2022-04-02,D007,ORS Sachets,Rehydration,2,8.4,F001
T135636,2022-04-02,D007,ORS Sachets,Rehydration,2,34.53,F001
T135637,2022-04-02,D007,ORS Sachets,Rehydration,4,29.14,F001
T135638,2022-04-02,D007,ORS Sachets,Rehydration,1,14.65,F001
T135639,2022-04-02,D007,ORS Sachets,Rehydration,4,49.94,F001
T135640,2022-04-02,D007,ORS Sachets,Rehydration,4,41.83,F001
T135641,2022-04-02,D007,ORS Sachets,Rehydration,1,39.05,F001
T135642,2022-04-03,D007,ORS Sachets,Rehydration,3,20.67,F001
T135643,2022-04-03,D007,ORS Sachets,Rehydration,4,13.05,F001
T135644,2022-04-03,D007,ORS Sachets,Rehydration,2,24.38,F001
T135645,2022-04-03,D007,ORS Sachets,Rehydration,5,38.41,F001
T135646,2022-04-03,D007,ORS Sachets,Rehydration,3,44.86,F001
T135647,2022-04-03,D007,ORS Sachets,Rehydration,2,34.25,F001
T135648,2022-04-03,D007,ORS Sachets,Rehydration,2,42.47,F001
T135649,2022-04-03,D007,ORS Sachets,Rehydration,3,49.29,F001
T135650,2022-04-03,D007,ORS Sachets,Rehydration,3,8.22,F001
T135651,2022-04-03,D007,ORS Sachets,Rehydration,1,31.88,F001
T135652,2022-04-03,D007,ORS Sachets,Rehydration,3,31.69,F001
T135653,2022-04-03,D007,ORS Sachets,Rehydration,2,46.56,F001
T135654,2022-04-03,D007,ORS Sachets,Rehydration,3,16.63,F001
T135655,2022-04-03,D007,ORS Sachets,Rehydration,5,31.37,F001
T135656,2022-04-03,D007,ORS Sachets,Rehydration,4,23.15,F001
T135657,2022-04-03,D007,ORS Sachets,Rehydration,1,49.64,F001
T135658,2022-04-03,D007,ORS Sachets,Rehydration,4,33.92,F001
T135659,2022-04-03,D007,ORS Sachets,Rehydration,1,13.03,F001
T135660,2022-04-03,D007,ORS Sachets,Rehydration,5,5.48,F001
T135661,2022-04-03,D007,ORS Sachets,Rehydration,2,45.12,F001
T135662,2022-04-03,D007,ORS Sachets,Rehydration,1,13.76,F001
T135663,2022-04-03,D007,ORS Sachets,Rehydration,4,35.66,F001
T135664,2022-04-03,D007,ORS Sachets,Rehydration,2,29.47,F001
T135665,2022-04-03,D007,ORS Sachets,Rehydration,4,34.08,F001
T135666,2022-04-03,D007,ORS Sachets,Rehydration,2,46.38,F001
T135667,2022-04-03,D007,ORS Sachets,Rehydration,5,25.72,F001
T135668,2022-04-03,D007,ORS Sachets,Rehydration,2,43.21,F001
T135669,2022-04-03,D007,ORS Sachets,Rehydration,3,8.14,F001
T135670,2022-04-03,D007,ORS Sachets,Rehydration,5,35.23,F001
T135671,2022-04-03,D007,ORS Sachets,Rehydration,1,42.57,F001
T135672,2022-04-03,D007,ORS Sachets,Rehydration,1,44.92,F001
T135673,2022-04-03,D007,ORS Sachets,Rehydration,3,46.61,F001
T135674,2022-04-03,D007,ORS Sachets,Rehydration,1,9.18,F001
T135675,2022-04-03,D007,ORS Sachets,Rehydration,1,29.96,F001
T135676,2022-04-03,D007,ORS Sachets,Rehydration,4,29.47,F001
T135677,2022-04-03,D007,ORS Sachets,Rehydration,2,38.07,F001
T135678,2022-04-03,D007,ORS Sachets,Rehydration,4,19.14,F001
T135679,2022-04-03,D007,ORS Sachets,Rehydration,2,41.11,F001
T135680,2022-04-03,D007,ORS Sachets,Rehydration,1,27.98,F001
T135681,2022-04-03,D007,ORS Sachets,Rehydration,3,10.02,F001
T135682,2022-04-03,D007,ORS Sachets,Rehydration,4,48.35,F001
T135683,2022-04-03,D007,ORS Sachets,Rehydration,4,47.0,F001
T135684,2022-04-03,D007,ORS Sachets,Rehydration,1,36.61,F001
T135685,2022-04-04,D007,ORS Sachets,Rehydration,2,48.09,F001
T135686,2022-04-04,D007,ORS Sachets,Rehydration,3,17.66,F001
T135687,2022-04-04,D007,ORS Sachets,Rehydration,4,22.75,F001
T135688,2022-04-04,D007,ORS Sachets,Rehydration,3,22.68,F001
T135689,2022-04-04,D007,ORS Sachets,Rehydration,5,18.32,F001
T135690,2022-04-04,D007,ORS Sachets,Rehydration,2,10.71,F001
T135691,2022-04-04,D007,ORS Sachets,Rehydration,2,34.94,F001
T135692,2022-04-04,D007,ORS Sachets,Rehydration,1,11.21,F001
T135693,2022-04-04,D007,ORS Sachets,Rehydration,1,49.67,F001
T135694,2022-04-04,D007,ORS Sachets,Rehydration,3,19.18,F001
T135695,2022-04-04,D007,ORS Sachets,Rehydration,2,11.71,F001
T135696,2022-04-04,D007,ORS Sachets,Rehydration,2,38.85,F001
T135697,2022-04-04,D007,ORS Sachets,Rehydration,1,22.79,F001
T135698,2022-04-04,D007,ORS Sachets,Rehydration,3,17.69,F001
T135699,2022-04-04,D007,ORS Sachets,Rehydration,3,7.7,F001
T135700,2022-04-04,D007,ORS Sachets,Rehydration,4,33.04,F001
T135701,2022-04-04,D007,ORS Sachets,Rehydration,3,8.2,F001
T135702,2022-04-04,D007,ORS Sachets,Rehydration,3,17.78,F001
T135703,2022-04-04,D007,ORS Sachets,Rehydration,5,47.06,F001
T135704,2022-04-04,D007,ORS Sachets,Rehydration,3,30.9,F001
T135705,2022-04-04,D007,ORS Sachets,Rehydration,4,9.81,F001
T135706,2022-04-04,D007,ORS Sachets,Rehydration,2,10.11,F001
T135707,2022-04-04,D007,ORS Sachets,Rehydration,4,44.84,F001
T135708,2022-04-04,D007,ORS Sachets,Rehydration,4,46.51,F001
T135709,2022-04-04,D007,ORS Sachets,Rehydration,5,30.76,F001
T135710,2022-04-04,D007,ORS Sachets,Rehydration,4,41.56,F001
T135711,2022-04-04,D007,ORS Sachets,Rehydration,1,13.34,F001
T135712,2022-04-04,D007,ORS Sachets,Rehydration,1,10.4,F001
T135713,2022-04-04,D007,ORS Sachets,Rehydration,3,34.89,F001
T135714,2022-04-04,D007,ORS Sachets,Rehydration,1,39.09,F001
T135715,2022-04-04,D007,ORS Sachets,Rehydration,4,18.06,F001
T135716,2022-04-04,D007,ORS Sachets,Rehydration,3,16.0,F001
T135717,2022-04-04,D007,ORS Sachets,Rehydration,3,35.08,F001
T135718,2022-04-04,D007,ORS Sachets,Rehydration,4,19.37,F001
T135719,2022-04-04,D007,ORS Sachets,Rehydration,3,41.66,F001
T135720,2022-04-04,D007,ORS Sachets,Rehydration,1,28.58,F001
T135721,2022-04-04,D007,ORS Sachets,Rehydration,5,6.77,F001
T135722,2022-04-04,D007,ORS Sachets,Rehydration,1,28.19,F001
T135723,2022-04-04,D007,ORS Sachets,Rehydration,5,15.43,F001
T135724,2022-04-04,D007,ORS Sachets,Rehydration,2,49.87,F001
T135725,2022-04-04,D007,ORS Sachets,Rehydration,4,17.17,F001
T135726,2022-04-05,D007,ORS Sachets,Rehydration,4,32.51,F001
T135727,2022-04-05,D007,ORS Sachets,Rehydration,2,46.71,F001
T135728,2022-04-05,D007,ORS Sachets,Rehydration,2,49.43,F001
T135729,2022-04-05,D007,ORS Sachets,Rehydration,2,44.3,F001
T135730,2022-04-05,D007,ORS Sachets,Rehydration,2,32.43,F001
T135731,2022-04-05,D007,ORS Sachets,Rehydration,5,7.94,F001
T135732,2022-04-05,D007,ORS Sachets,Rehydration,2,34.33,F001
T135733,2022-04-05,D007,ORS Sachets,Rehydration,5,6.22,F001
T135734,2022-04-05,D007,ORS Sachets,Rehydration,2,41.31,F001
T135735,2022-04-05,D007,ORS Sachets,Rehydration,1,44.15,F001
T135736,2022-04-05,D007,ORS Sachets,Rehydration,5,24.22,F001
T135737,2022-04-05,D007,ORS Sachets,Rehydration,2,41.89,F001
T135738,2022-04-05,D007,ORS Sachets,Rehydration,2,9.67,F001
T135739,2022-04-05,D007,ORS Sachets,Rehydration,3,21.84,F001
T135740,2022-04-05,D007,ORS Sachets,Rehydration,4,21.15,F001
T135741,2022-04-05,D007,ORS Sachets,Rehydration,4,23.42,F001
T135742,2022-04-05,D007,ORS Sachets,Rehydration,3,43.73,F001
T135743,2022-04-05,D007,ORS Sachets,Rehydration,2,17.93,F001
T135744,2022-04-05,D007,ORS Sachets,Rehydration,3,5.5,F001
T135745,2022-04-05,D007,ORS Sachets,Rehydration,3,11.45,F001
T135746,2022-04-05,D007,ORS Sachets,Rehydration,3,23.01,F001
T135747,2022-04-05,D007,ORS Sachets,Rehydration,4,35.86,F001
T135748,2022-04-05,D007,ORS Sachets,Rehydration,5,43.91,F001
T135749,2022-04-05,D007,ORS Sachets,Rehydration,5,31.44,F001
T135750,2022-04-05,D007,ORS Sachets,Rehydration,2,8.99,F001
T135751,2022-04-05,D007,ORS Sachets,Rehydration,2,24.68,F001
T135752,2022-04-05,D007,ORS Sachets,Rehydration,5,13.05,F001
T135753,2022-04-05,D007,ORS Sachets,Rehydration,4,41.97,F001
T135754,2022-04-05,D007,ORS Sachets,Rehydration,3,23.65,F001
T135755,2022-04-05,D007,ORS Sachets,Rehydration,1,33.88,F001
T135756,2022-04-05,D007,ORS Sachets,Rehydration,2,24.7,F001
T135757,2022-04-05,D007,ORS Sachets,Rehydration,3,41.63,F001
T135758,2022-04-05,D007,ORS Sachets,Rehydration,3,45.01,F001
T135759,2022-04-05,D007,ORS Sachets,Rehydration,4,31.34,F001
T135760,2022-04-05,D007,ORS Sachets,Rehydration,3,30.6,F001
T135761,2022-04-05,D007,ORS Sachets,Rehydration,1,31.95,F001
T135762,2022-04-06,D007,ORS Sachets,Rehydration,3,46.22,F001
T135763,2022-04-06,D007,ORS Sachets,Rehydration,1,20.42,F001
T135764,2022-04-06,D007,ORS Sachets,Rehydration,5,23.62,F001
T135765,2022-04-06,D007,ORS Sachets,Rehydration,3,38.17,F001
T135766,2022-04-06,D007,ORS Sachets,Rehydration,3,13.73,F001
T135767,2022-04-06,D007,ORS Sachets,Rehydration,3,19.84,F001
T135768,2022-04-06,D007,ORS Sachets,Rehydration,3,13.13,F001
T135769,2022-04-06,D007,ORS Sachets,Rehydration,3,5.75,F001
T135770,2022-04-06,D007,ORS Sachets,Rehydration,2,42.99,F001
T135771,2022-04-06,D007,ORS Sachets,Rehydration,1,45.82,F001
T135772,2022-04-06,D007,ORS Sachets,Rehydration,2,8.22,F001
T135773,2022-04-06,D007,ORS Sachets,Rehydration,3,13.16,F001
T135774,2022-04-06,D007,ORS Sachets,Rehydration,4,19.09,F001
T135775,2022-04-06,D007,ORS Sachets,Rehydration,5,39.96,F001
T135776,2022-04-06,D007,ORS Sachets,Rehydration,1,7.4,F001
T135777,2022-04-06,D007,ORS Sachets,Rehydration,2,12.95,F001
T135778,2022-04-06,D007,ORS Sachets,Rehydration,2,37.22,F001
T135779,2022-04-06,D007,ORS Sachets,Rehydration,5,28.26,F001
T135780,2022-04-06,D007,ORS Sachets,Rehydration,2,37.79,F001
T135781,2022-04-06,D007,ORS Sachets,Rehydration,2,15.14,F001
T135782,2022-04-06,D007,ORS Sachets,Rehydration,5,15.51,F001
T135783,2022-04-06,D007,ORS Sachets,Rehydration,1,16.48,F001
T135784,2022-04-06,D007,ORS Sachets,Rehydration,5,38.43,F001
T135785,2022-04-06,D007,ORS Sachets,Rehydration,3,17.64,F001
T135786,2022-04-06,D007,ORS Sachets,Rehydration,4,9.83,F001
T135787,2022-04-06,D007,ORS Sachets,Rehydration,3,48.13,F001
T135788,2022-04-06,D007,ORS Sachets,Rehydration,5,30.94,F001
T135789,2022-04-06,D007,ORS Sachets,Rehydration,5,37.19,F001
T135790,2022-04-06,D007,ORS Sachets,Rehydration,3,41.83,F001
T135791,2022-04-06,D007,ORS Sachets,Rehydration,1,5.24,F001
T135792,2022-04-06,D007,ORS Sachets,Rehydration,1,41.31,F001
T135793,2022-04-06,D007,ORS Sachets,Rehydration,4,48.42,F001
T135794,2022-04-06,D007,ORS Sachets,Rehydration,3,12.74,F001
T135795,2022-04-06,D007,ORS Sachets,Rehydration,4,17.24,F001
T135796,2022-04-06,D007,ORS Sachets,Rehydration,1,8.54,F001
T135797,2022-04-06,D007,ORS Sachets,Rehydration,1,12.64,F001
T135798,2022-04-07,D007,ORS Sachets,Rehydration,2,45.22,F001
T135799,2022-04-07,D007,ORS Sachets,Rehydration,1,23.82,F001
T135800,2022-04-07,D007,ORS Sachets,Rehydration,1,7.42,F001
T135801,2022-04-07,D007,ORS Sachets,Rehydration,2,47.97,F001
T135802,2022-04-07,D007,ORS Sachets,Rehydration,4,36.6,F001
T135803,2022-04-07,D007,ORS Sachets,Rehydration,2,32.72,F001
T135804,2022-04-07,D007,ORS Sachets,Rehydration,1,48.12,F001
T135805,2022-04-07,D007,ORS Sachets,Rehydration,5,22.75,F001
T135806,2022-04-07,D007,ORS Sachets,Rehydration,5,46.36,F001
T135807,2022-04-07,D007,ORS Sachets,Rehydration,3,36.5,F001
T135808,2022-04-07,D007,ORS Sachets,Rehydration,3,6.44,F001
T135809,2022-04-07,D007,ORS Sachets,Rehydration,2,45.38,F001
T135810,2022-04-07,D007,ORS Sachets,Rehydration,4,40.91,F001
T135811,2022-04-07,D007,ORS Sachets,Rehydration,5,43.36,F001
T135812,2022-04-07,D007,ORS Sachets,Rehydration,4,28.02,F001
T135813,2022-04-07,D007,ORS Sachets,Rehydration,3,5.71,F001
T135814,2022-04-07,D007,ORS Sachets,Rehydration,4,13.1,F001
T135815,2022-04-07,D007,ORS Sachets,Rehydration,2,45.36,F001
T135816,2022-04-07,D007,ORS Sachets,Rehydration,1,44.1,F001
T135817,2022-04-07,D007,ORS Sachets,Rehydration,3,5.97,F001
T135818,2022-04-07,D007,ORS Sachets,Rehydration,3,12.78,F001
T135819,2022-04-07,D007,ORS Sachets,Rehydration,5,16.99,F001
T135820,2022-04-07,D007,ORS Sachets,Rehydration,3,39.9,F001
T135821,2022-04-07,D007,ORS Sachets,Rehydration,1,49.49,F001
T135822,2022-04-07,D007,ORS Sachets,Rehydration,3,28.1,F001
T135823,2022-04-07,D007,ORS Sachets,Rehydration,2,9.18,F001
T135824,2022-04-07,D007,ORS Sachets,Rehydration,4,27.7,F001
T135825,2022-04-07,D007,ORS Sachets,Rehydration,2,34.03,F001
T135826,2022-04-07,D007,ORS Sachets,Rehydration,1,47.5,F001
T135827,2022-04-07,D007,ORS Sachets,Rehydration,5,43.39,F001
T135828,2022-04-07,D007,ORS Sachets,Rehydration,4,20.51,F001
T135829,2022-04-07,D007,ORS Sachets,Rehydration,5,48.63,F001
T135830,2022-04-07,D007,ORS Sachets,Rehydration,5,29.88,F001
T135831,2022-04-07,D007,ORS Sachets,Rehydration,5,21.82,F001
T135832,2022-04-07,D007,ORS Sachets,Rehydration,5,42.97,F001
T135833,2022-04-07,D007,ORS Sachets,Rehydration,4,45.63,F001
T135834,2022-04-07,D007,ORS Sachets,Rehydration,3,25.19,F001
T135835,2022-04-08,D007,ORS Sachets,Rehydration,4,14.41,F001
T135836,2022-04-08,D007,ORS Sachets,Rehydration,3,21.03,F001
T135837,2022-04-08,D007,ORS Sachets,Rehydration,4,17.39,F001
T135838,2022-04-08,D007,ORS Sachets,Rehydration,3,21.18,F001
T135839,2022-04-08,D007,ORS Sachets,Rehydration,5,25.0,F001
T135840,2022-04-08,D007,ORS Sachets,Rehydration,2,22.71,F001
T135841,2022-04-08,D007,ORS Sachets,Rehydration,3,43.28,F001
T135842,2022-04-08,D007,ORS Sachets,Rehydration,3,43.99,F001
T135843,2022-04-08,D007,ORS Sachets,Rehydration,4,9.68,F001
T135844,2022-04-08,D007,ORS Sachets,Rehydration,3,18.45,F001
T135845,2022-04-08,D007,ORS Sachets,Rehydration,4,23.91,F001
T135846,2022-04-08,D007,ORS Sachets,Rehydration,5,39.09,F001
T135847,2022-04-08,D007,ORS Sachets,Rehydration,2,23.45,F001
T135848,2022-04-08,D007,ORS Sachets,Rehydration,4,29.35,F001
T135849,2022-04-08,D007,ORS Sachets,Rehydration,1,11.59,F001
T135850,2022-04-08,D007,ORS Sachets,Rehydration,1,40.11,F001
T135851,2022-04-08,D007,ORS Sachets,Rehydration,5,8.82,F001
T135852,2022-04-08,D007,ORS Sachets,Rehydration,2,33.24,F001
T135853,2022-04-08,D007,ORS Sachets,Rehydration,5,49.46,F001
T135854,2022-04-08,D007,ORS Sachets,Rehydration,5,8.57,F001
T135855,2022-04-08,D007,ORS Sachets,Rehydration,1,12.88,F001
T135856,2022-04-08,D007,ORS Sachets,Rehydration,4,49.78,F001
T135857,2022-04-08,D007,ORS Sachets,Rehydration,1,42.17,F001
T135858,2022-04-08,D007,ORS Sachets,Rehydration,1,12.97,F001
T135859,2022-04-08,D007,ORS Sachets,Rehydration,3,49.27,F001
T135860,2022-04-08,D007,ORS Sachets,Rehydration,4,41.69,F001
T135861,2022-04-08,D007,ORS Sachets,Rehydration,4,13.27,F001
T135862,2022-04-08,D007,ORS Sachets,Rehydration,1,17.1,F001
T135863,2022-04-08,D007,ORS Sachets,Rehydration,3,10.59,F001
T135864,2022-04-08,D007,ORS Sachets,Rehydration,4,33.61,F001
T135865,2022-04-08,D007,ORS Sachets,Rehydration,1,40.35,F001
T135866,2022-04-08,D007,ORS Sachets,Rehydration,2,47.95,F001
T135867,2022-04-08,D007,ORS Sachets,Rehydration,3,22.13,F001
T135868,2022-04-08,D007,ORS Sachets,Rehydration,5,26.31,F001
T135869,2022-04-08,D007,ORS Sachets,Rehydration,4,30.37,F001
T135870,2022-04-09,D007,ORS Sachets,Rehydration,1,28.45,F001
T135871,2022-04-09,D007,ORS Sachets,Rehydration,5,10.44,F001
T135872,2022-04-09,D007,ORS Sachets,Rehydration,5,44.1,F001
T135873,2022-04-09,D007,ORS Sachets,Rehydration,4,22.54,F001
T135874,2022-04-09,D007,ORS Sachets,Rehydration,5,23.77,F001
T135875,2022-04-09,D007,ORS Sachets,Rehydration,1,19.25,F001
T135876,2022-04-09,D007,ORS Sachets,Rehydration,2,34.6,F001
T135877,2022-04-09,D007,ORS Sachets,Rehydration,1,22.09,F001
T135878,2022-04-09,D007,ORS Sachets,Rehydration,1,24.03,F001
T135879,2022-04-09,D007,ORS Sachets,Rehydration,3,16.66,F001
T135880,2022-04-09,D007,ORS Sachets,Rehydration,4,39.25,F001
T135881,2022-04-09,D007,ORS Sachets,Rehydration,5,9.2,F001
T135882,2022-04-09,D007,ORS Sachets,Rehydration,5,7.74,F001
T135883,2022-04-09,D007,ORS Sachets,Rehydration,1,46.52,F001
T135884,2022-04-09,D007,ORS Sachets,Rehydration,4,36.45,F001
T135885,2022-04-09,D007,ORS Sachets,Rehydration,1,10.07,F001
T135886,2022-04-09,D007,ORS Sachets,Rehydration,3,11.41,F001
T135887,2022-04-09,D007,ORS Sachets,Rehydration,4,12.55,F001
T135888,2022-04-09,D007,ORS Sachets,Rehydration,5,18.24,F001
T135889,2022-04-09,D007,ORS Sachets,Rehydration,1,33.12,F001
T135890,2022-04-09,D007,ORS Sachets,Rehydration,1,12.9,F001
T135891,2022-04-09,D007,ORS Sachets,Rehydration,5,39.42,F001
T135892,2022-04-09,D007,ORS Sachets,Rehydration,1,29.6,F001
T135893,2022-04-09,D007,ORS Sachets,Rehydration,4,41.15,F001
T135894,2022-04-09,D007,ORS Sachets,Rehydration,3,46.23,F001
